PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster_abck
-0.7899867775032835,0.7039715998247137,-0.8126609734528324,-0.4740032336139832,0.3413623915243899,-0.3006869144308219,0.2806239597529651,0.5151074040598691,0.5199957814849773,-0.3458258732660195,1
-0.7375298978133238,0.7396697092491968,-0.8374556175103982,-0.4572682478321513,0.3461015504044856,-0.2345839737365896,0.3755588658392138,0.5085965212753132,0.4581103832037952,-0.370881429031477,1
-0.848382873701869,0.703736083650003,-0.8031650585842164,-0.4938342826370277,0.2672078009481983,-0.4941134173781999,0.025703243416996,0.4216777623455554,0.6001282099915268,-0.359822661292229,1
-1.7132587309810623,0.2652737458619324,-0.6615966292411147,0.5445962383181705,-0.0636015497627227,-0.0552695986003857,-0.3512258714926059,0.0904483999273223,-0.1531384546686436,1.0089651478914268,1
-1.7264476114479128,0.2601994705884209,-0.6525210792272212,0.5646142652933122,-0.0394917551737608,-0.069350312141534,-0.3449234821523455,0.0982354346054909,-0.1473371039788694,1.0120489278223552,1
-1.7770672668213858,0.2189848030752085,-0.6081688734605925,0.6064008275870042,-0.012027822512188,-0.0498097947949983,-0.3287225594275179,0.115136575452011,-0.1372853382705337,1.0790829146778156,1
-1.499112091189334,0.1352445164240017,-0.6173930071285981,0.4740705654960199,-0.2305511390320429,0.0538026476543663,-0.3011296418650795,-0.1182939768936703,-0.2156969902475494,1.115842310169065,1
-1.7309233676013045,0.2697070596354319,-0.6665188024690917,0.5337423758135137,-0.0888509865611627,-0.0223184080350944,-0.3665090875634264,0.1029267962456126,-0.1514200577565851,1.0217854530556365,1
-1.2562904392235963,0.6708079640795022,-1.1022973622483876,0.1190757067858001,-0.2933469815478945,-0.2699059716209106,-0.5015058964820239,-0.0435407152323316,-0.2549369441457095,0.3622892986132428,1
-1.306029285381949,0.3217196380190825,-0.3824551886469896,-0.1145985532554048,0.4388462390931908,-0.2544305502133063,0.1304048676497216,0.5714313725732807,0.7043732173004223,0.2855286548568542,1
-1.2611570304416002,0.3470308061839926,-0.3821167760490216,-0.2027021582578804,0.4440931237967783,-0.2518049104285788,0.1537228144412736,0.6108793611796038,0.7722953484150434,0.2066910728737788,1
-1.2786042461004858,0.3562043665018918,-0.4190506355747018,-0.1448195941203703,0.4288529382336359,-0.2772137040382235,0.117802308567401,0.5676270712768036,0.6990696311499691,0.2298758504400189,1
-1.285903997175602,0.331350444691943,-0.4580353634537319,-0.0219433095289843,0.3850403451833085,-0.3054831055360524,0.0696060361993679,0.4499324899600829,0.5483328177064577,0.3241991726858489,1
-1.2794712820494965,0.3571672028091419,-0.4200468095975578,-0.1448026381375379,0.4289042214828621,-0.278285901268191,0.1175377691616188,0.5695716346661793,0.699249811590194,0.2290114967314061,1
-1.030636009918099,0.564484573839607,-0.6440783033192805,-0.3522487052144873,0.3295798334109447,-0.4179072066396455,0.052169285514084,0.4876892664680989,0.6481810844314588,-0.1213522585413366,1
-0.8181395803823457,0.8720285708588161,-1.2293527731877556,-0.1603618933159035,-0.1720417388925501,0.0599376888142725,0.0651712299754919,0.1628179693252104,-0.2983807977513066,-0.0122961769674182,1
-0.7622553491262466,0.8889701775704446,-1.2483173617749834,-0.2572061949884557,-0.2367161461191966,-0.1081345522083936,-0.1264419916727406,0.1158414837845098,-0.2347153896203813,-0.0825906748041171,1
-0.7377916927447956,0.9820121133813128,-1.2928118931501025,-0.1813622202652143,-0.2049300023813884,0.0014679414693985,0.044774394751105,0.1006776711820696,-0.3436680149682705,-0.1297142765394305,1
-0.7226736064805935,0.9003322889427223,-1.2475634102186697,-0.2963814810641964,-0.213548023031127,0.086164076068322,0.0629733497266367,0.1877119372858658,-0.2561314299395356,-0.0766971199821867,1
-0.6439168691547514,0.9713698804437207,-1.3569653489618672,-0.3422322069603514,-0.2634665003706846,-0.0929737128746855,-0.0703048017342342,0.0974833023614837,-0.2869322717072995,-0.2236616968481922,1
-1.2360608589530542,0.7535016273409172,-1.2498345151413242,0.1992419386226929,-0.2089448601256365,-0.087144973269128,-0.1710638737778287,-0.0289674338497618,-0.4136695952455367,0.2284163399475511,1
-1.4310870367433746,0.2420782446797182,-0.0248879653767347,-0.300971266192488,0.2619948086139758,-0.1914043549306815,0.2323398968914152,0.1445135914614044,0.5207439036639445,-0.0550799560648396,1
-1.4878622515109696,0.3231199972694049,-0.0723265168596041,-0.3164076975684723,0.2920322629397933,-0.237230734796803,0.1856745580892657,0.2191543390156169,0.5413992507173055,-0.1329378070301267,1
-1.5092306706369936,0.3051348989653116,-0.054538046506164,-0.3150304225656442,0.3412018279254062,-0.1310120902370309,0.3121997066926053,0.2739421468913104,0.5641792145871218,-0.1350019017514716,1
